,0
24825,0.3472111
24826,0.09831393
24827,0.14868927
24828,2.11749
24829,0.04692527
24830,0.019456863
24831,0.6502367
24832,0.24479425
24833,0.021192651
24834,0.44621557
24835,0.13046837
24836,0.1750852
24837,0.021787098
24838,0.12275636
24839,0.03852125
24840,0.16589585
24841,1.4493947
24842,0.2487877
24843,0.489892
24844,0.17434278
24845,0.009985098
24846,0.025846343
24847,0.06056815
24848,1.3611888
24849,1.5425614
24850,0.020926854
24851,0.049142614
24852,0.011905275
24853,0.03278854
24854,0.3666235
24855,0.012313601
24856,1.6047244
24857,0.006797564
24858,0.015272329
24859,0.5020948
24860,0.08441305
24861,0.16963294
24862,1.2717445
24863,1.4618497
24864,0.22012669
24865,0.014715211
24866,0.050645985
24867,1.533124
24868,0.009965852
24869,1.5448817
24870,0.060341865
24871,3.004267
24872,0.013837468
24873,0.007139949
24874,1.5582575
24875,0.12321012
24876,0.12249917
24877,0.15852164
24878,0.17395982
24879,0.01938843
24880,0.08781892
24881,0.03286306
24882,0.064954124
24883,0.011100163
24884,1.4565959
24885,0.15911962
24886,0.020745898
24887,0.025893439
24888,0.6313006
24889,0.054212123
24890,0.023768058
24891,0.08151971
24892,0.021724485
24893,0.035769537
24894,0.39533457
24895,0.03950239
24896,1.6205869
24897,0.1419448
24898,0.08172731
24899,0.025705336
24900,0.016778365
24901,0.21934114
24902,1.3871182
24903,0.027361052
24904,1.7789032
24905,0.23974663
24906,0.013117449
24907,1.5881336
24908,0.016320877
24909,0.23704883
24910,0.019712009
24911,0.231258
24912,1.5164566
24913,0.019716896
24914,0.024336305
24915,1.5261148
24916,0.14315382
24917,1.5175772
24918,0.03423995
24919,1.1284947
24920,0.07832656
24921,0.032729704
24922,0.34710604
24923,0.22285014
24924,0.06160479
24925,1.1691365
24926,1.4391435
24927,1.4778963
24928,0.20386428
24929,0.33534783
24930,1.3466996
24931,0.1629818
24932,1.6879065
24933,1.4588978
24934,0.12507826
24935,0.25876707
24936,0.068216056
24937,1.3598474
24938,0.19216168
24939,0.6076988
24940,0.2110196
24941,0.037979726
24942,0.5747993
24943,1.5748525
24944,0.019052807
24945,0.059924178
24946,0.12690526
24947,1.6166687
24948,0.15393324
24949,0.1870578
24950,0.029071458
24951,0.4449226
24952,0.056793094
24953,1.2974303
24954,2.0698795
24955,1.7179399
24956,1.439101
24957,0.057195626
24958,1.606981
24959,0.07747466
24960,0.037533723
24961,1.7348698
24962,0.17307436
24963,1.5347351
24964,0.28074896
24965,0.07537128
24966,0.48408654
24967,1.362951
24968,0.036975175
24969,0.04744555
24970,1.6562299
24971,0.14741087
24972,2.522898
24973,0.56343436
24974,0.04264722
24975,2.5950885
24976,0.1726724
24977,1.3095813
24978,0.027909081
24979,1.3176147
24980,0.11072706
24981,0.5833427
24982,0.37269655
24983,0.023169296
24984,0.030489929
24985,0.037808873
24986,0.03169882
24987,0.100420125
24988,0.22598124
24989,0.012786375
24990,0.034364656
24991,0.07996868
24992,0.08721532
24993,0.010801523
24994,0.2059803
24995,0.01937618
24996,0.22199139
24997,0.020961497
24998,0.032072034
24999,0.023460668
25000,0.7271481
25001,0.53070754
25002,1.301549
25003,0.26292944
25004,0.3466658
25005,1.6914463
25006,0.04435127
25007,0.07883924
25008,0.21391186
25009,0.20414847
25010,0.18216795
25011,0.15100873
25012,0.16001746
25013,0.16351785
25014,0.053762052
25015,0.36449742
25016,0.28306603
25017,0.17573825
25018,0.15721841
25019,0.08351251
25020,0.24063782
25021,0.22328192
25022,0.23766539
25023,0.17635788
25024,1.528444
25025,0.10243274
25026,0.9160875
25027,0.04750187
25028,0.34828788
25029,0.2519377
25030,0.023734475
25031,0.04934538
25032,1.6869298
25033,0.039968953
25034,0.030783975
25035,0.11361319
25036,0.37165943
25037,0.025003087
25038,2.4028769
25039,0.36587203
25040,0.38347837
25041,0.2017591
25042,0.059113752
25043,0.039177578
25044,1.6408713
25045,0.072269976
25046,0.03879437
25047,0.102107614
25048,0.057312526
25049,0.03269684
25050,0.10953183
25051,0.036383033
25052,0.11335404
25053,0.024824053
25054,0.16046396
25055,0.01593053
25056,0.040187083
25057,0.06884581
25058,0.0090873875
25059,0.12027953
25060,0.0781262
25061,0.40856183
25062,0.057532236
25063,0.02704624
25064,1.6144416
25065,0.011041777
25066,0.017333714
25067,0.44461435
25068,0.18624632
25069,0.053616665
25070,3.3282795
25071,0.011013683
25072,0.49653596
25073,0.3034227
25074,0.33957493
25075,0.027040746
25076,0.07218735
25077,0.3113159
25078,0.060144227
25079,0.0589192
25080,0.23564735
25081,1.5723898
25082,0.49036533
25083,0.32728153
25084,0.70938504
25085,0.038094487
25086,1.5697798
25087,0.09343092
25088,0.18303216
25089,0.15830737
25090,0.026707534
25091,0.08077735
25092,0.3447024
25093,0.3477692
25094,0.032107826
25095,0.23584487
25096,0.27579373
25097,0.12354151
25098,0.48694456
25099,0.19011697
25100,0.007415951
25101,0.03396545
25102,0.021702228
25103,1.6478746
25104,1.5661025
25105,0.08928962
25106,0.34691495
25107,0.030541899
25108,1.4936968
25109,0.20221412
25110,2.7917705
25111,1.4094809
25112,0.018326264
25113,0.32953864
25114,0.014798194
25115,0.050550524
25116,1.5680642
25117,0.01999383
25118,0.2871251
25119,0.2792363
25120,0.029869953
25121,1.3370001
25122,0.101450056
25123,0.15619174
25124,1.3245573
25125,0.16822751
25126,0.05294486
25127,0.061562315
25128,1.5237782
25129,0.023902517
25130,0.048569858
25131,0.24119952
25132,0.05835686
25133,1.7061046
25134,0.2815932
25135,0.17049551
25136,0.21411946
25137,1.4015919
25138,0.3048143
25139,0.018215546
25140,0.5344972
25141,0.028540801
25142,0.36436096
25143,0.15069576
25144,1.3063855
25145,0.034110922
25146,0.46024868
25147,0.3143553
25148,0.049094368
25149,1.5902178
25150,0.12449114
25151,0.067040265
25152,1.4567596
25153,0.038350128
25154,0.45947292
25155,0.37125012
25156,0.019254856
25157,1.6952343
25158,0.027304959
25159,1.4784456
25160,0.22155264
25161,0.06879587
25162,0.023897033
25163,0.075556025
25164,1.629504
25165,0.37022826
25166,0.3988068
25167,0.012581715
25168,0.88784975
25169,1.6662651
25170,1.5095478
25171,1.5134463
25172,0.08403325
25173,0.030327002
25174,1.2792801
25175,1.4513516
25176,1.3695681
25177,0.11832988
25178,0.2947539
25179,0.2326414
25180,0.064310454
25181,0.18845823
25182,0.558426
25183,0.09767659
25184,0.043312278
25185,0.11645275
25186,0.081357665
25187,0.07880531
25188,1.5894918
25189,0.10248842
25190,0.5508152
25191,0.021435043
25192,0.1876047
25193,0.24088193
25194,0.028683249
25195,0.027382743
25196,0.022916257
25197,0.058223557
25198,0.1838567
25199,0.09145596
25200,1.6633252
25201,0.32916555
25202,1.3008264
25203,0.1877009
25204,0.06151167
25205,0.019150583
25206,0.013348206
25207,0.075904824
25208,0.025393765
25209,1.1871554
25210,0.4903874
25211,0.02905476
25212,0.07313361
25213,0.17683007
25214,0.10599289
25215,0.16276483
25216,0.077625714
25217,0.17679074
25218,0.041468807
25219,0.028652785
25220,0.02794582
25221,0.21464331
25222,0.031033065
25223,1.4667568
25224,1.6398251
25225,0.02786383
25226,0.029643882
25227,0.45703566
25228,0.04891188
25229,0.25944734
25230,0.02881902
25231,0.13245903
25232,1.6096169
25233,0.015437434
25234,0.013341734
25235,0.56324714
25236,0.042067233
25237,0.0275257
25238,1.6459227
25239,0.31549382
25240,0.21495737
25241,0.11307997
25242,1.5222241
25243,0.15451948
25244,0.18390855
25245,0.14000258
25246,0.044180185
25247,1.4469104
25248,0.042078122
25249,0.028945472
25250,0.08935527
25251,0.10293193
25252,1.6616273
25253,2.2887976
25254,0.9531782
25255,0.44330224
25256,0.04412172
25257,1.4520868
25258,0.09535723
25259,1.4094964
25260,0.12477607
25261,0.2531973
25262,0.029569525
25263,0.15985096
25264,0.050923556
25265,1.5118616
25266,0.26040775
25267,0.19218352
25268,0.039952062
25269,1.8165148
25270,0.018765438
25271,0.054069176
25272,1.7199355
25273,0.02228648
25274,0.11227758
25275,0.21010993
25276,1.5136578
25277,0.06990728
25278,0.09986384
25279,0.019883545
25280,0.18232694
25281,0.92129827
25282,0.015351176
25283,0.22935611
25284,0.020762544
25285,0.05095096
25286,0.1093181
25287,0.39272165
25288,0.038022608
25289,0.3986064
25290,0.13622354
25291,0.01603536
25292,1.8513511
25293,1.2482979
25294,0.60548437
25295,0.18052272
25296,1.1995076
25297,0.2721855
25298,0.039006278
25299,0.52607936
25300,0.8681997
25301,0.044242278
25302,0.009695745
25303,0.061318092
25304,0.1637642
25305,0.009950531
25306,0.05097893
25307,0.08445119
25308,0.12634377
25309,0.14040019
25310,0.013987917
25311,0.02532418
25312,0.05323598
25313,0.3161759
25314,0.008804997
25315,0.064059995
25316,0.01743581
25317,0.03660845
25318,0.04173152
25319,1.609708
25320,1.6494197
25321,0.07040373
25322,0.06209257
25323,0.027913118
25324,0.028636418
25325,0.019850425
25326,0.231231
25327,0.03435704
25328,0.00932806
25329,0.54772043
25330,0.14690381
25331,1.6280857
25332,1.7492306
25333,0.012781235
25334,0.10676536
25335,0.06897104
25336,0.1602417
25337,0.022373872
25338,1.3993758
25339,0.56334764
25340,0.081845045
25341,0.1360718
25342,0.038105834
25343,0.12690377
25344,0.13378079
25345,0.16512093
25346,0.26002395
25347,0.02222256
25348,0.027109638
25349,0.029678224
25350,0.22771657
25351,0.15456001
25352,0.038772658
25353,0.06019187
25354,0.18733566
25355,0.037537023
25356,0.023154942
25357,0.039374582
25358,0.24704084
25359,0.06993945
25360,0.6806072
25361,1.8152477
25362,0.30765626
25363,1.5191946
25364,0.0102824615
25365,0.059700612
25366,1.7860292
25367,0.11865975
25368,0.01746345
25369,2.7949488
25370,0.058629617
25371,0.60866195
25372,0.44888788
25373,1.2291666
25374,0.22674368
25375,1.5124724
25376,0.01986194
25377,0.02666659
25378,1.5791494
25379,1.3650118
25380,0.020036386
25381,4.3816886
25382,0.07356287
25383,1.3686254
25384,0.1013511
25385,0.14526308
25386,0.47750488
25387,0.38700703
25388,0.52267784
25389,0.17765984
25390,0.033325814
25391,0.045864366
25392,0.14580253
25393,0.08182751
25394,0.14265999
25395,0.07739258
25396,1.3802413
25397,0.08890449
25398,0.098497584
25399,0.033887856
25400,0.047699153
25401,0.2584499
25402,0.07453537
25403,0.017484287
25404,0.018431162
25405,0.10045834
25406,0.062151205
25407,0.20901014
25408,0.031958316
25409,1.3679514
25410,0.033337783
25411,0.15495062
25412,0.12222039
25413,0.4877149
25414,0.0062761307
25415,0.33534014
25416,1.710202
25417,0.35232228
25418,0.17179704
25419,0.049908698
25420,0.009483559
25421,0.041807204
25422,0.10628077
25423,0.030556887
25424,1.3431009
25425,0.0058759875
25426,0.023516146
25427,0.032680713
25428,1.4139845
25429,0.098329954
25430,0.2853655
25431,0.17733453
25432,0.1095936
25433,0.14450894
25434,1.6802304
25435,0.08775738
25436,0.1849971
25437,1.5800372
25438,0.02572272
25439,0.10918602
25440,0.019669667
25441,0.071102165
25442,0.99171
25443,0.10289213
25444,1.6919256
25445,0.16698866
25446,1.3515533
25447,0.6124973
25448,0.41915706
25449,0.02882014
25450,0.037688237
25451,1.842815
25452,0.16207689
25453,0.36887634
25454,1.7495712
25455,0.30222332
25456,0.23653428
25457,3.2424428
25458,0.20530936
25459,0.4726524
25460,0.08251938
25461,0.10627432
25462,0.02258879
25463,0.041619036
25464,0.3363945
25465,0.5676005
25466,0.094057724
25467,0.010984523
25468,0.0142884115
25469,0.37392378
25470,0.08592844
25471,0.25730786
25472,0.030141994
25473,0.87817895
25474,0.07939957
25475,0.029036291
25476,0.32731223
25477,0.069619775
25478,0.41280168
25479,0.18493722
25480,0.0730806
25481,0.14145868
25482,0.016716452
25483,0.018948063
25484,0.05354809
25485,0.06296074
25486,0.039076798
25487,0.14054734
25488,0.08534865
25489,0.05078318
25490,0.056611463
25491,0.55388725
25492,0.04576966
25493,0.036636986
25494,0.01763837
25495,0.03857456
25496,0.04031883
25497,0.025953067
25498,0.0057877656
25499,0.019556168
25500,0.5173203
25501,0.21961999
25502,0.05708216
25503,1.7779694
25504,0.41646022
25505,0.31200737
25506,0.33432105
25507,0.07284387
25508,0.20976731
25509,0.32716063
25510,0.087086156
25511,0.16661265
25512,0.1254254
25513,0.6046306
25514,0.04727922
25515,0.12102019
25516,0.05744493
25517,0.17533657
25518,0.04437863
25519,1.231488
25520,0.026290901
25521,0.056848504
25522,0.18362653
25523,0.046145685
25524,0.010107164
25525,0.16183046
25526,0.29835862
25527,0.059774052
25528,0.079814434
25529,0.13375872
25530,0.46653268
25531,0.023448829
25532,0.1789451
25533,0.1806583
25534,0.14704007
25535,0.0624685
25536,0.011323997
25537,0.011239711
25538,1.3160226
25539,1.463491
25540,0.1420463
25541,1.4121238
25542,1.5578872
25543,0.15960395
25544,0.16373485
25545,0.023070212
25546,0.079352744
25547,0.066530146
25548,0.012502141
25549,0.36979637
25550,0.45524305
25551,0.21972601
25552,0.07136838
25553,1.6701088
25554,0.5228265
25555,1.7169249
25556,1.6403728
25557,0.017724615
25558,1.2850795
25559,0.06168088
25560,1.4316698
25561,1.3705935
25562,0.01649927
25563,0.074324794
25564,0.03830502
25565,0.6893859
25566,0.1787566
25567,0.013437774
25568,0.0067042927
25569,0.14591648
25570,0.21786094
25571,0.16117616
25572,0.11683905
25573,0.035371207
25574,0.015388172
25575,0.1759807
25576,1.4899611
25577,0.104267016
25578,1.6602231
25579,0.0075683063
25580,0.06657193
25581,1.6672558
25582,1.2339
25583,0.025913592
25584,0.02481384
25585,0.080841504
25586,0.019240998
25587,0.38864106
25588,0.15815958
25589,0.15435871
25590,2.8529491
25591,0.044417188
25592,1.4437531
25593,1.2797611
25594,2.2179875
25595,0.2037082
25596,0.010935174
25597,0.01847095
25598,0.5925484
25599,0.14338566
25600,0.07794088
25601,0.021202933
25602,1.6548219
25603,0.27593622
25604,0.070394516
25605,0.23608077
25606,1.1838422
25607,0.026895056
25608,1.6391249
25609,0.22772023
25610,0.036244333
25611,0.14268194
25612,0.030454496
25613,0.036851108
25614,0.032053854
25615,0.19901414
25616,0.02634583
25617,1.1051937
25618,0.32926816
25619,1.4501097
25620,1.3719885
25621,0.45738715
25622,0.18152606
25623,0.11722212
25624,0.02265056
25625,0.28090265
25626,0.044929903
25627,0.012660999
25628,0.16793366
25629,0.0704557
25630,1.3791544
25631,1.2305408
25632,0.2766181
25633,0.029290868
25634,0.020721657
25635,0.013089314
25636,0.020549368
25637,1.3896338
25638,0.12644863
25639,0.26515797
25640,1.4140111
25641,1.4255496
25642,0.14679645
25643,0.069238335
25644,0.10728404
25645,0.027230592
25646,0.13464262
25647,1.1744447
25648,0.06707477
25649,0.033936486
25650,0.17242104
25651,0.28282595
25652,0.1901931
25653,0.011935736
25654,2.8936148
25655,1.650136
25656,0.06461525
25657,4.443492
25658,0.019737434
25659,0.017828926
25660,1.236998
25661,0.12649706
25662,0.006340681
25663,0.024256483
25664,0.038130533
25665,0.12374219
25666,0.08791737
25667,0.014470691
25668,0.015106836
25669,0.0149542205
25670,0.30218711
25671,0.047926355
25672,0.013253353
25673,0.019349031
25674,0.015386317
25675,1.5272961
25676,2.284757
25677,0.009227314
25678,1.4672194
25679,4.30997
25680,1.5401393
25681,0.14319603
25682,0.10376848
25683,0.27087584
25684,0.18898427
25685,0.026263878
25686,0.011648687
25687,0.008221924
25688,1.3751439
25689,0.033195153
25690,0.075316444
25691,0.046060164
25692,0.0815555
25693,0.025605876
25694,0.28876388
25695,0.007928231
25696,0.08422714
25697,0.054727666
25698,0.007688823
25699,0.10885344
25700,1.5205061
25701,0.044533398
25702,2.9600353
25703,0.01630783
25704,0.11823031
25705,0.13967796
25706,0.07392244
25707,0.0071424744
25708,0.15070494
25709,0.037806258
25710,0.017543213
25711,0.07123615
25712,1.3788217
25713,0.008461585
25714,0.13478455
25715,0.048128907
25716,1.5551744
25717,0.07403652
25718,0.10932557
25719,0.011207206
25720,1.5111938
25721,0.007712153
25722,0.007261859
25723,0.17352584
25724,0.1623815
25725,0.033902727
25726,2.8080955
25727,0.008166973
25728,0.08219987
25729,0.24521786
25730,0.039442897
25731,1.3755327
25732,0.032020535
25733,0.7691498
25734,0.10197771
25735,0.06503922
25736,0.24586108
25737,0.05816282
25738,0.025801852
25739,0.09082634
25740,0.010137226
25741,0.070299886
25742,0.09623088
25743,0.22939548
25744,0.1703846
25745,0.41031954
25746,0.61435866
25747,1.5409197
25748,0.011828924
25749,1.6024016
25750,1.4489836
25751,0.09637326
25752,0.5524535
25753,0.061369073
25754,0.030823432
25755,0.042721882
25756,0.105786406
25757,0.08816708
25758,0.056771338
25759,0.062662944
25760,0.08189726
25761,0.17475577
25762,0.02241055
25763,1.4421462
25764,0.23656085
25765,0.04204476
25766,1.1083483
25767,0.0043134377
25768,0.16479105
25769,0.038410615
25770,0.14249794
25771,3.1273382
25772,0.027432585
25773,0.013841692
25774,0.008524987
25775,0.16075926
25776,0.010810206
25777,0.01824797
25778,0.015956275
25779,0.30469126
25780,0.009192748
25781,0.019007482
25782,0.023365943
25783,0.09841608
25784,0.21756159
25785,0.0112832375
25786,0.29784134
25787,1.8625032
25788,0.4962241
25789,1.3577139
25790,0.4807238
25791,0.03103059
25792,0.00634456
25793,0.033657152
25794,0.27249718
25795,0.19961497
25796,0.012391172
25797,0.04084122
25798,0.35705388
25799,0.08387633
25800,0.13533199
25801,0.10320984
25802,0.13154462
25803,0.039503463
25804,1.5360317
25805,0.07023736
25806,0.060110737
25807,0.025504846
25808,1.8562567
25809,0.13684487
25810,0.03685818
25811,0.1030488
25812,0.040486187
25813,1.6265793
25814,0.22093283
25815,0.8937936
25816,0.3701666
25817,0.08150354
25818,0.14794576
25819,0.06500417
25820,0.061269958
25821,0.02223751
25822,0.020558568
25823,0.009411394
25824,1.5166883
25825,2.950109
25826,0.20880191
25827,1.5263214
25828,0.03234273
25829,0.038264845
25830,0.0329511
25831,0.02298215
25832,0.022190828
25833,0.02092823
25834,0.17917183
25835,0.3388986
25836,0.15619998
25837,1.4084024
25838,1.7749127
25839,1.6776898
25840,0.016025528
25841,0.059066467
25842,0.43179068
25843,0.068530925
25844,0.013945078
25845,0.078192934
25846,0.26169357
25847,0.092125274
25848,0.012727295
25849,0.13016243
25850,0.23688902
25851,0.0330726
25852,0.15683198
25853,0.028139215
25854,0.021664282
25855,0.3662785
25856,0.15993895
25857,0.3084165
25858,0.082939275
25859,0.026073897
25860,0.22179982
25861,0.04016409
25862,0.052788086
25863,0.09754063
25864,0.021459393
25865,0.57742006
25866,0.038225528
25867,0.010881025
25868,1.3464024
25869,0.027478136
25870,0.23639534
25871,1.2354089
25872,0.36587542
25873,0.2823302
25874,0.07957365
25875,0.020356182
25876,0.016981175
25877,0.04242934
25878,0.029971298
25879,0.03964393
25880,1.7374842
25881,1.315235
25882,0.27249703
25883,0.070970975
25884,2.8622096
25885,0.10249814
25886,0.044059373
25887,0.052418884
25888,0.22068255
25889,0.022586819
25890,1.7016073
25891,1.8280013
25892,0.026436586
25893,0.20681769
25894,0.015393704
25895,0.03018323
25896,0.024465047
25897,0.26476717
25898,0.14741276
25899,0.023803025
25900,0.011078072
25901,0.035109892
25902,0.023907002
25903,0.1617502
25904,1.4398683
25905,1.4724662
25906,0.010272297
25907,0.100541376
25908,0.03175709
25909,0.3211888
25910,3.2035868
25911,0.5611993
25912,3.2727532
25913,0.108991824
25914,0.029881231
25915,1.5532006
25916,0.03578328
25917,1.5972579
25918,0.04269355
25919,0.26608714
25920,1.5954199
25921,0.76682466
25922,0.029150654
25923,0.03659232
25924,0.026824854
25925,0.2523177
25926,0.062977344
25927,1.5352515
25928,0.0321647
25929,1.6651632
25930,0.28092694
25931,1.702961
25932,1.4451028
25933,0.070205435
25934,1.6144644
25935,0.03293628
25936,2.0059738
25937,1.3792146
25938,0.29407248
25939,0.0448489
25940,0.35738975
25941,0.22128661
25942,0.22238505
25943,0.019817784
25944,0.026156599
25945,0.10599278
25946,0.10505058
25947,0.011572106
25948,0.021616353
25949,0.020319398
25950,0.018674325
25951,0.33441746
25952,1.499367
25953,0.022963393
25954,1.8034171
25955,0.08846568
25956,0.23020378
25957,0.026556965
25958,0.1881074
25959,0.062633544
25960,0.1986067
25961,0.029794952
25962,0.027774852
25963,0.014415031
25964,0.021685313
25965,1.4884249
25966,0.2781436
25967,0.022812236
25968,0.030930303
25969,0.026317257
25970,0.0074232565
25971,0.028290523
25972,0.09877774
25973,0.10386274
25974,0.12104369
25975,0.097595274
25976,0.023408858
25977,0.31571782
25978,0.0103008775
25979,0.088627234
25980,0.017418481
25981,0.06765145
25982,0.12487852
25983,0.022392899
25984,0.19682229
25985,0.03065411
25986,1.5688288
25987,1.4594171
25988,0.019371958
25989,0.16591364
25990,1.50713
25991,0.23496164
25992,0.3318619
25993,1.3900265
25994,0.044775985
25995,0.10710204
25996,0.008954639
25997,1.6502972
25998,0.12677793
25999,1.5690948
26000,0.6766516
26001,0.39156827
26002,0.17053361
26003,0.40721017
26004,0.8118732
26005,0.2593106
26006,1.5921755
26007,0.3731157
26008,0.2379281
26009,0.20675181
26010,0.1915959
26011,0.1266099
26012,0.21014401
26013,1.7215717
26014,0.11323716
26015,0.407386
26016,0.15840697
26017,1.6670632
26018,1.6032121
26019,0.041500047
26020,1.8249153
26021,0.59337956
26022,0.09026252
26023,0.27050042
26024,1.6929803
26025,0.13638023
26026,1.6060134
26027,0.14314227
26028,3.0300686
26029,0.40592158
26030,0.4678461
26031,2.007376
26032,0.09205887
26033,0.10881165
26034,0.18249321
26035,1.6979368
26036,0.16178854
26037,0.020342723
26038,1.6158143
26039,0.14502735
26040,1.0192268
26041,0.35560673
26042,0.15531221
26043,0.29735902
26044,0.05812636
26045,0.14090915
26046,0.11076523
26047,0.12268518
26048,0.11094831
26049,0.7006088
26050,0.11251587
26051,1.423837
26052,0.37620553
26053,0.9381147
26054,0.03876882
26055,0.053562142
26056,0.069237925
26057,0.06319697
26058,0.17103101
26059,1.7070758
26060,0.15367845
26061,0.34043217
26062,0.19079985
26063,0.05766642
26064,0.021480571
26065,0.7137734
26066,0.11753609
26067,0.033051457
26068,0.47821695
26069,0.16856468
26070,0.14958285
26071,0.0588175
26072,0.030048093
26073,0.34060785
26074,0.21989873
26075,0.08244334
26076,0.012993673
26077,1.7308306
26078,0.2534868
26079,0.017898452
26080,1.7415559
26081,0.10950638
26082,1.5478215
26083,0.040614743
26084,0.016483381
26085,0.49599424
26086,0.21584621
26087,0.107943706
26088,2.6083868
26089,0.008204911
26090,0.09233342
26091,0.016174238
26092,0.12927932
26093,0.1981993
26094,0.59895974
26095,0.017101945
26096,1.3220806
26097,0.4313221
26098,0.34496483
26099,0.02412729
26100,0.09027433
26101,1.6656423
26102,1.5352031
26103,0.015110795
26104,0.042143386
26105,0.1464194
26106,0.026323486
26107,0.1706674
26108,0.21760917
26109,0.03245137
26110,1.2473699
26111,0.024019063
26112,0.025691014
26113,1.6301287
26114,1.4041381
26115,0.06564539
26116,0.02083394
26117,0.08845998
26118,0.27245888
26119,0.1298394
26120,1.5294079
26121,0.29762658
26122,0.07409119
26123,0.01848708
26124,0.022455003
26125,0.021886533
26126,0.14897418
26127,0.1988802
26128,0.13461831
26129,1.6441916
26130,0.33396125
26131,0.3126764
26132,0.30288276
26133,0.17645957
26134,0.20898165
26135,0.016122527
26136,0.32732645
26137,0.58047163
26138,0.016440157
26139,0.0716522
26140,0.354718
26141,0.516394
26142,0.32626563
26143,0.025371306
26144,0.020254696
26145,0.37872267
26146,0.05337807
26147,0.017871723
26148,0.021564929
26149,1.6497824
26150,0.23973067
26151,0.027220376
26152,0.007223961
26153,0.015654653
26154,0.3345279
26155,1.5429966
26156,0.022974232
26157,0.01863732
26158,0.01140382
26159,0.013813561
26160,0.27484038
26161,1.7069819
26162,0.007937821
26163,0.15916157
26164,1.4417824
26165,0.03116598
26166,0.17386709
26167,0.023268607
26168,0.022826128
26169,0.21355993
26170,0.26092488
26171,0.030141791
26172,0.07143897
26173,1.3557556
26174,1.3009963
26175,0.084320106
26176,0.020199986
26177,0.009809507
26178,1.2786311
26179,0.0052165166
26180,0.10854635
26181,0.02386489
26182,0.13871922
26183,0.2006113
26184,0.010999804
26185,1.4141248
26186,0.022556387
26187,0.1418061
26188,0.16670881
26189,0.013468747
26190,0.013934903
26191,0.005966941
26192,0.06462472
26193,0.10546919
26194,0.092312425
26195,1.7017243
26196,2.8705606
26197,0.04909356
26198,0.06871967
26199,0.2204378
26200,0.39915082
26201,0.13457772
26202,0.04953456
26203,0.042530555
26204,0.14039996
26205,0.013912795
26206,0.0141722085
26207,3.042618
26208,0.13562375
26209,0.19930418
26210,1.4912143
26211,0.023437038
26212,0.055312447
26213,0.032733735
26214,0.022723729
26215,1.6518183
26216,2.15381
26217,0.02074772
26218,0.43756956
26219,3.445669
26220,0.27738386
26221,0.08405905
26222,0.18862152
26223,0.30332023
26224,0.047425885
26225,0.21018085
26226,0.36503434
26227,0.05613178
26228,1.4562205
26229,0.0992416
26230,0.63818014
26231,0.37505805
26232,0.60906357
26233,0.2223441
26234,1.6324708
26235,0.0073626423
26236,0.11351114
26237,1.7456709
26238,2.2272446
26239,0.3216428
26240,0.06754998
26241,0.33979827
26242,0.055850495
26243,1.6635947
26244,0.20579855
26245,0.0098867025
26246,0.195263
26247,0.3075481
26248,0.45596996
26249,1.6608605
26250,0.0569461
26251,0.46953845
26252,0.09214101
26253,0.5149393
26254,1.3679948
26255,0.21452485
26256,0.95342785
26257,1.4543883
26258,1.6277231
26259,0.23571247
26260,0.023274481
26261,0.17443028
26262,0.02218414
26263,0.1958783
26264,0.42406934
26265,0.18502712
26266,1.516433
26267,0.022831865
26268,0.19087437
26269,1.5802189
26270,0.01828329
26271,0.04126977
26272,0.12169004
26273,0.038522106
26274,0.039096266
26275,0.0782364
26276,0.031162925
26277,0.053159863
26278,1.4410032
26279,2.9001513
26280,0.06278292
26281,0.21895137
26282,0.04028505
26283,1.5292279
26284,0.46925035
26285,0.16600743
26286,0.5389611
26287,0.17740378
26288,0.016008504
26289,0.010426558
26290,0.52018243
26291,0.057430908
26292,1.4745104
26293,0.014156168
26294,0.16184491
26295,0.010750692
26296,0.26941872
26297,1.510704
26298,0.13109279
26299,0.2499162
26300,0.06528814
26301,0.3813234
26302,0.33179456
26303,0.0074567953
26304,0.013668722
26305,0.16090046
26306,0.34614012
26307,0.2532308
26308,0.55089706
26309,0.12465685
26310,0.010607172
26311,1.1717837
26312,0.8484584
26313,0.10522062
26314,0.11253092
26315,0.013938637
26316,0.12287048
26317,0.016786823
26318,0.086128995
26319,0.010821814
26320,0.009362948
26321,0.015444151
26322,0.31431574
26323,0.011501942
26324,0.02486841
26325,0.2535817
26326,0.069299534
26327,0.0508198
26328,2.734815
26329,0.10327322
26330,0.1532469
26331,0.15776722
26332,0.03118046
26333,1.5531089
26334,0.039403554
26335,0.1602483
26336,0.2564962
26337,0.060588013
26338,0.05016774
26339,1.3644955
26340,0.40319765
26341,0.29360953
26342,0.09139739
26343,0.03738582
26344,1.9656625
26345,0.5636826
26346,0.034685753
26347,1.5136788
26348,0.12398554
26349,0.071882576
26350,0.024213541
26351,0.11650467
26352,1.4339108
26353,0.044535708
26354,0.4880893
26355,0.035817467
26356,1.6572996
26357,3.1934552
26358,0.021156162
26359,0.031508204
26360,0.3277272
26361,0.093358465
26362,0.032832496
26363,0.31552097
26364,1.5541188
26365,0.03693746
26366,0.06933056
26367,0.56227475
26368,1.3662827
26369,0.19138776
26370,2.9348414
26371,1.6959854
26372,0.025440877
26373,0.03374812
26374,0.08631762
26375,0.00998129
26376,0.014740385
26377,0.16089705
26378,0.14717795
26379,0.19245446
26380,0.036863998
26381,0.034088906
